question,answer,predicted,correct,latency_ms,response
"A 72-year-old man presents to the emergency department with a 1 hour history of bruising and bleeding. He says that he fell and scraped his knee on the ground. Since then, he has been unable to stop the bleeding and has developed extensive bruising around the area. He has a history of gastroesophageal reflux disease, hypertension, and atrial fibrillation for which he is taking an oral medication. He says that he recently started taking omeprazole for reflux. Which of the following processes is most likely inhibited in this patient?",D,A,False,9291.5,"The patient's history of taking omeprazole, a proton pump inhibitor, suggests decreased gastric acid production. This can lead to decreased activation of clotting factors in the stomach, resulting in impaired clotting and increased risk of bleeding. Therefore, the most likely inhibited process in this patient is coagulation (C, but the question provided incorrect"
"A 35-year-old woman presents to a physician’s office for a follow-up visit. She recently underwent a complete physical examination with routine laboratory tests. She also had a Pap smear and testing for sexually transmitted diseases. Since her divorce 2 years ago, she had sexual encounters with random men at bars or social events and frequently did not use any form of contraception during sexual intercourse. She was shown to be positive for the human immunodeficiency virus (HIV). Combination anti-retroviral treatment is initiated including zidovudine, didanosine, and efavirenz. One week later, she is rushed to the hospital where she is diagnosed with acute pancreatitis. Which of the following precautions will be required after pancreatitis resolves with treatment?",D,A,False,9636.4,"A) Add ritonavir to the HIV treatment regimen: Ritonavir is sometimes used as a boosting agent to increase the effectiveness of certain antiretroviral medications, including zidovudine and efavirenz. In this case, adding ritonavir to the regimen may help improve the efficacy of the current treatment and prevent"
An investigator is conducting a study on hematological factors that affect the affinity of hemoglobin for oxygen. An illustration of two graphs (A and B) that represent the affinity of hemoglobin for oxygen is shown. Which of the following best explains a shift from A to B?,C,A,False,7112.6,"A. Decreased serum 2,3-bisphosphoglycerate concentration: This condition leads to a decrease in the inhibition of the T state of hemoglobin, resulting in an increased affinity for oxygen and a shift from graph A to graph B."
An 8-year-old boy is brought to the physician because of a 1-day history of severe left hand pain. He has had similar painful episodes in the past that required hospitalization. Physical examination shows pale conjunctivae. There is tenderness on palpation of the wrist and the small joints of the left hand. Peripheral blood smear shows crescent-shaped erythrocytes. He is started on a pharmacologic agent that is known to cause macrocytosis. This drug causes an arrest in which of the following cell cycle phases?,B,A,False,9245.8,"The described symptoms are consistent with a flare-up of Juvenile Idiopathic Arthritis (JIA), and the medication mentioned in the question that causes macrocytosis is often methotrexate, which is an antifolate drug that interferes with DNA synthesis during the S phase of the cell cycle. However, the crescent-shaped"
"A 40-year-old Indian female is hospitalized with exertional dyspnea and lower extremity edema. The patient immigrated to the United States at age 15 and does not use tobacco, alcohol, or drugs. A mid-diastolic murmur is present and heard best at the apex. Which of the following symptoms would be most consistent with the rest of the patient’s presentation?",A,A,True,7547.9,"A. The patient's presentation of exertional dyspnea, mid-diastolic murmur heard best at the apex, and lower extremity edema is most consistent with heart failure, particularly mitral regurgitation. Hoarseness (A) is not a symptom of heart failure."
"A 63-year-old woman comes to the physician because of worsening shortness of breath, cough, and a 4-kg (8.8-lb) weight loss over the last year. She has no history of serious illness and takes no medications. She has smoked one pack of cigarettes daily for 35 years. Her temperature is 37°C (98.6°F), pulse is 92/min, respirations are 20/min, blood pressure is 124/78 mm Hg, and pulse oximetry on room air shows an oxygen saturation of 93%. Physical examination shows decreased breath sounds. A flow-volume loop obtained via pulmonary function testing is shown. Which of the following is the most likely cause of this patient's respiratory symptoms?",A,A,True,6957.9,"A) Chronic obstructive pulmonary disease (COPD): The patient's history of smoking, decreased breath sounds, and the flow-volume loop with a decreased FEV1/FVC ratio are consistent with COPD."
"A 24-year-old woman presents with episodic shortness of breath, chest tightness, and wheezing. She has noticed an increased frequency of such episodes in the spring season. She also has a history of urticaria. She has smoked a half pack of cigarettes per day over the last 5 years. Her mother also has similar symptoms. The physical exam is within normal limits. Which of the following findings is characteristic of her condition? ",C,A,False,9242.0,"Based on the provided information, the symptoms described are consistent with allergic asthma. The finding that is characteristic of asthma is a decrease in forced expiratory volume in 1 second (FEV1) after methacholine challenge (C). This test is used to diagnose asthma by measuring the degree of airflow limitation in response to bronchoconstrictors."
"A 61-year-old woman presents to her physician with foot tingling, numbness, and pain. She describes her pain as constant and burning and gives it 5 out of 10 on the visual analog pain scale. She also recalls several falls due to the numbness in her feet. She was diagnosed with diabetes mellitus and diabetic retinopathy 5 years ago. Since then, she takes metformin 1000 mg twice daily and had no follow-up visits to adjust her therapy. Her weight is 110 kg (242.5 lb), and her height is 176 cm (5 ft. 7 in). The vital signs are as follows: blood pressure is 150/90 mm Hg, heart rate is 72/min, respiratory rate is 12/min, and the temperature is 36.6°C (97.9°F). The patient has increased adiposity in the abdominal region with stretch marks. The respiratory examination is within normal limits. The cardiovascular exam is significant for a bilateral carotid bruit. The neurological examination shows bilateral decreased ankle reflex, symmetrically decreased touch sensation and absent vibration sensation in both feet up to the ankle. The gait is mildly ataxic. The Romberg test is positive with a tendency to fall to both sides, and significant worsening on eye closure. Which of the following medications should be used to manage the patient’s pain?",D,A,False,8013.3,"A) Morphine. The patient's symptoms are consistent with peripheral neuropathy, a common complication of diabetes mellitus. Morphine is an opioid analgesic that effectively manages neuropathic pain."
"A 20-year-old woman comes to the physician for the evaluation of fatigue and low energy levels for 2 months. She has not had fever or weight changes. She has no history of serious illness except for an episode of infectious mononucleosis 4 weeks ago. Menses occur at regular 28-day intervals and last 5 days with moderate flow. Her last menstrual period was 3 weeks ago. Her mother has Hashimoto's thyroiditis. Vital signs are within normal limits. Examination shows pale conjunctivae, inflammation of the corners of the mouth, and brittle nails. The remainder of the examination shows no abnormalities. Laboratory studies show:
Hemoglobin 10.3 g/dL
Mean corpuscular volume 74 μm3
Platelet count 280,000/mm3
Leukocyte count 6,000/mm3
Which of the following is the most appropriate initial step in management?""",A,A,True,9990.0,"A) Iron studies. The symptoms described, such as fatigue, low energy levels, pale conjunctivae, inflammation of the corners of the mouth, and brittle nails, are consistent with anemia. The low mean corpuscular volume (MCV) further supports this diagnosis. Iron studies are the most appropriate initial step in management to assess for iron deficiency anem"
"A 23-year-old college student presents with his parents for a follow-up appointment. He was recently diagnosed with schizophrenia and was started on risperidone approx. 2 months ago. He reports a significant improvement since the start of treatment. His parents report that their son’s symptoms of delusions, hallucinations, and paranoid behavior have been ameliorated. On physical examination, the patient seems uncomfortable. He frequently fidgets and repeatedly crosses and uncrosses his legs. When asked if something is troubling him, he gets up and starts pacing. He says, “It’s always like this. I cannot sit still. It is frustrating.” What is the most likely diagnosis?",A,A,True,6886.9,"A) Akathisia

Justification: The patient's symptoms of restlessness, fidgeting, and inability to sit still are consistent with akathisia, a known side effect of antipsychotic medications like risperidone."
"A 24-year-old man presents to the office, complaining of a rash and “not feeling well.” The patient reports fatigue, a headache, and a possible fever. He says he has felt this way since a camping trip with his family in North Carolina, but he denies any contact with sick individuals. On examination, his vital signs include: temperature 38.5°C (101.3°F), blood pressure 100/60 mm Hg, heart rate 82 beats per minute, respiratory rate 14 breaths per minute, and O2 saturation 99% on room air. The patient appears unwell. He has a maculopapular rash on his upper and lower extremities, including the palms of his hands and soles of his feet. He says he started feeling sick a few days before he got the rash, which prompted him to come into the office. The patient denies itching but admits to some nausea and vomiting. He also admits to unprotected sex with a single female partner for the past three years. What is the most likely causative agent of this patient’s presentation?
 ",B,C,False,10405.2,"Based on the patient's symptoms and physical examination findings, the most likely causative agent is:

C) A gram-negative bacterium transmitted via the Ixodes tick (Lyme disease)

Justification: The patient's symptoms of fever, fatigue, headache, and a maculopapular rash, particularly on the palms and soles"
A 32-year-old woman comes to the physician because of a 3-month history of recurrent headaches and nausea. The headaches occur a few times a month and alternately affect the right or left side. The headaches are exacerbated by loud sounds or bright light. She is in graduate school and has been under a lot of stress recently. She does not smoke or drink alcohol but does drink 2–3 cups of coffee daily. Her only medication is an oral contraceptive. Physical examination shows no abnormalities; visual acuity is 20/20. Which of the following is the most likely diagnosis?,A,A,True,5676.6,"A) Migraine headache. The description of recurrent headaches, exacerbation by loud sounds or bright light, and the patient's age make migraine the most likely diagnosis."
"A 24-year-old woman, G1P0, presents to her OB/GYN for her annual examination with complaints of painful cramps, abdominal pressure, and bloating with her cycle. She reports that she has not menstruated since her missed abortion requiring dilatation and curettage (D&C) seven months ago. She is sexually active with her husband and is not using any form of contraception. Her BMI is 29. At the clinic, her vitals are as follows: temperature, 98.9°F; pulse, 80/min; and blood pressure, 120/70 mm Hg. The physical examination is unremarkable. Thyroid-stimulating hormone, follicle-stimulating hormone, and prolactin concentrations are all within normal limits. The patient tests negative for qualitative serum beta‐hCG. A progestin challenge test reveals no withdrawal bleeding. What is the most likely diagnosis?",C,A,False,10059.6,"Based on the information provided, the most likely diagnosis is A) Ectopic pregnancy. The patient's symptoms of painful cramps, abdominal pressure, and bloating, along with a missed period and negative beta-hCG test, are concerning for an ectopic pregnancy. The absence of menstruation for seven months and the normal results of hormonal tests suggest that the patient"
"A 13-year-old boy is brought to the emergency room by his mother for a generalized tonic-clonic seizure that occurred while attending a laser light show. His mother says that he has been otherwise healthy but “he often daydreams”. Over the past several months, he has reported recurrent episodes of jerky movements of his fingers and arms. These episodes usually occurred shortly after waking up in the morning. He has not lost consciousness during these episodes. Which of the following is the most appropriate treatment for this patient's condition?",C,A,False,8667.4,"A) Carbamazepine. The patient's symptoms are suggestive of juvenile myoclonic epilepsy, which is typically treated with carbamazepine or valproate. However, given the patient's age and the absence of a known metabolic disorder, carbamazepine is often the first-line treatment."
"A 65-year-old man is brought to the emergency department because of a 1-day history of fever and disorientation. His wife reports that he had abdominal pain and diarrhea the previous day. He drinks 60 oz of alcohol weekly. His pulse is 110/min and blood pressure is 96/58 mm Hg. Examination shows jaundice, palmar erythema, spider nevi on his chest, dilated veins on the anterior abdominal wall, and 2+ edema of the lower extremities. The abdomen is soft and diffusely tender; there is shifting dullness to percussion. His albumin is 1.4 g/dL, bilirubin is 5 mg/dL, and prothrombin time is 31 seconds (INR = 3.3). Hepatitis serology is negative. A CT scan of the abdomen is shown. Which of the following processes is the most likely explanation for these findings?",C,A,False,10058.0,"Based on the given symptoms and lab results, the most likely explanation for these findings is alcoholic hepatitis (A). The patient's history of alcohol consumption, jaundice, palmar erythema, spider nevi, edema, and low albumin level are all consistent with this diagnosis. Alcoholic hepatitis is characterized by inflammation and ne"
"A 67-year-old woman comes to the physician for chest tightness, shortness of breath, and lightheadedness. She has experienced these symptoms during the past 2 weeks while climbing stairs but feels better when she sits down. She had a cold 2 weeks ago but has otherwise been well. She appears short of breath. Her respirations are 21/min and blood pressure is 131/85 mmHg. On cardiovascular examination, a late systolic ejection murmur is heard best in the third right intercostal space. The lungs are clear to auscultation. Which of the following mechanisms is the most likely cause of this patient's current condition?",D,B,False,9323.5,"The symptoms described, including chest tightness, shortness of breath, and lightheadedness, along with the late systolic ejection murmur and clear lungs, are most consistent with heart disease, specifically aortic stenosis. Therefore, the most likely cause of this patient's condition is (B) narrowing of the coronary arterial lumen."
"A 59-year-old man is evaluated for progressive joint pain. There is swelling and tenderness over the first, second, and third metacarpophalangeal joints of both hands. His hand radiograph shows beak-like osteophytes on his 2nd and 3rd metacarpophalangeal joints, subchondral cysts, and osteopenia. He has had diabetes mellitus for 2 years which is not well controlled with medications. Lab studies show a transferrin saturation of 88% and serum ferritin of 1,200 ng/mL. This patient is at risk of which of the following complications?",A,A,True,8794.4,"The correct answer is A) Hypogonadism. The patient's diabetes mellitus, poor control, and elevated transferrin saturation and ferritin levels suggest hemochromatosis, which can lead to iron overload and subsequent hypogonadism due to iron deposition in the gonads."
"A 64-hour-old baby girl is being evaluated for discharge. She was born by forceps-assisted vaginal delivery at 39 weeks gestation. The mother has no chronic medical conditions and attended all her prenatal visits. The mother’s blood type is A+. On day 1, the patient was noted to have a scalp laceration. Breastfeeding was difficult at first but quickly improved upon nurse assistance. The patient has had adequate wet diapers since birth. Upon physical examination, the resident notes the infant has scleral icterus and jaundiced skin. The scalp laceration noted on day 1 is intact without fluctuance or surrounding erythema. When the infant is slightly lifted from the bed and released, she spread out her arms, pulls them in, and exhibits a strong cry. Labs are drawn as shown below:

Blood type: AB-
Total bilirubin 8.7 mg/dL
Direct bilirubin 0.5 mg/dL

Six hours later, repeat total bilirubin is 8.3 mg/dL. Which of the following is the next best step in the management of the baby’s condition?",C,A,False,9396.3,"Based on the information provided, the infant's jaundice and mildly elevated total bilirubin level with a normal direct bilirubin level suggest a hemolytic process, such as Rh incompatibility. A Coombs test would be the next best step to confirm this diagnosis and guide further management. (A)"
"A 4-year-old girl is brought by her mother to the pediatrician for neck drainage. The mother reports that the child has always had a small pinpoint opening on the front of her neck, though the opening has never been symptomatic. The child developed a minor cold approximately 10 days ago which resolved after a week. However, over the past 2 days, the mother has noticed clear thick drainage from the opening on the child’s neck. The child is otherwise healthy. She had an uncomplicated birth and is currently in the 45th and 40th percentiles for height and weight, respectively. On examination, there is a small opening along the skin at the anterior border of the right sternocleidomastoid at the junction of the middle and lower thirds of the neck. There is some slight clear thick discharge from the opening. Palpation around the opening elicits a cough from the child. This patient’s condition is caused by tissue that also forms which of the following?",D,A,False,7996.4,"A) The described condition is likely a lymphocele, which is a collection of lymph fluid, and the opening is a lymphatic fistula. The epithelial lining of the lymphatic vessels forms the walls of these structures."
"A 40-year-old man comes to the physician for the evaluation of episodic headaches for 5 months. The headaches involve both temples and are 4/10 in intensity. The patient has been taking acetaminophen, but the headaches did not subside. He has also had visual disturbances, including double vision. He has no nausea, temperature intolerance, or weight changes. The patient does not smoke. He drinks 2–3 beers on weekends. He appears pale. His temperature is 37°C (98.6°F), pulse is 75/min, and blood pressure 125/80 mm Hg. Ophthalmologic examination shows impaired peripheral vision bilaterally. An MRI scan of the head with contrast shows a 16 × 11 × 9 mm intrasellar mass. Further evaluation is most likely to show which of the following findings?",C,A,False,8411.2,"A) This patient's symptoms and imaging findings are suggestive of a pituitary tumor, specifically a prolactinoma. Prolactinomas can cause hypersecretion of prolactin leading to galactorrhea (excessive lactation in non-pregnant individuals)."
"A 69-year-old man is brought to clinic by his daughter for poor memory. She states that over the past two years his memory has been slowly declining though he has been able to take care of himself, pay his own rent, and manage his finances. However, two months ago she noticed a sharp decline in his cognitive functioning as well as his gait. Then one month ago, she noticed a similar decline in his functioning again that came on suddenly. The patient has a past medical history of diabetes mellitus type II, hypertension, obesity, and dyslipidemia. Current medications include hydrochlorothiazide, lisinopril, metformin, and glipizide. His blood pressure is 165/95 mmHg, pulse is 82/minute, he is afebrile, and oxygen saturation is 98% on room air. Cardiac exam reveals a crescendo-decrescendo murmur heard in the left upper sternal border that radiates to the carotids. Abdominal exam is benign, and neurologic exam reveals an unsteady gait. Which of the following findings is associated with the most likely diagnosis?",C,C,True,10029.6,"Based on the provided information, the most likely diagnosis is C) Multiple lacunar infarcts. The sudden onset of cognitive decline and unsteady gait, along with the hypertension and cardiac exam findings, suggest the possibility of small vessel disease causing multiple lacunar infarcts in the brain. Neurofibrillary tangles and hyperph"
A 60-year-old male presents with palpitations. He reports drinking many glasses of wine over several hours at a family wedding the previous evening. An EKG reveals absent P waves and irregularly irregular rhythm. He does not take any medications. Which is most likely responsible for the patient’s symptoms?,A,A,True,6805.9,"A) Atrial fibrillation

Justification: The patient's symptoms of palpitations and the EKG findings of absent P waves and irregularly irregular rhythm are consistent with atrial fibrillation, which can be triggered by alcohol consumption."
An investigator is studying the effects of an antihypertensive drug during pregnancy. Follow-up studies show that the drug can adversely affect differentiation of the ureteric bud into its direct derivatives in fetuses exposed during the first trimester. Which of the following structures is most likely to develop incorrectly in the affected fetus?,B,A,False,8786.7,"A. The ureteric bud is the structure that gives rise to the renal collecting ducts, ureters, and the distal part of the nephron, including the distal convoluted tubule. During the first trimester of pregnancy, the drug's adverse effect on the ureteric bud can lead to malformations in the developing"
"A 27-year-old G2P2002 is recovering in the hospital on postpartum day 3 after a low transverse C-section. During morning rounds, she reports a “pus-like” discharge and shaking chills overnight. She also endorses increased uterine cramping compared to the day before, but her postpartum course has otherwise been uneventful with a well-healing incision and normal vaginal bleeding. The patient’s prenatal care was complicated by HIV with a recent viral load of 400 copies/mL, type I diabetes well controlled on insulin, and a history of herpes simplex virus encephalitis in her first child. She did not have any genital lesions during the most recent pregnancy. Four days ago, she presented to the obstetric triage unit after spontaneous rupture of membranes and onset of labor. She made slow cervical change and reached full dilation after 16 hours, but there was limited fetal descent. Cephalopelvic disproportion was felt to be the reason for arrest of descent, so prophylactic ampillicin was administered and C-section was performed. A vaginal hand was required to dislodge the fetus’s head from the pelvis, and a healthy baby boy was delivered. On postpartum day 3, her temperature is 101.5°F (38.6°C), blood pressure is 119/82 mmHg, pulse is 100/min, and respirations are 14/min. Her incision looks clean and dry, there is mild suprapubic tenderness, and a foul yellow discharge tinged with blood is seen on her pad. Which of the following is the most significant risk factor for this patient’s presentation?",B,A,False,11312.4,"A) Prolonged rupture of membranes: The patient's symptoms of fever, shaking chills, and foul discharge are consistent with an infection. The prolonged rupture of membranes increases the risk of postpartum endometritis, which can cause these symptoms. The other options, while significant in their own right, do not directly explain the current presentation."
"An investigator is developing a new vaccine. After injecting the agent, the immune response is recorded by measuring vaccine-specific antibodies at subsequent timed intervals. To induce the maximum immunogenic response, this vaccine should have which of the following properties?",D,A,False,7009.6,"A. The use of foreign intact polysaccharides bound to protein (conjugate vaccines) can enhance the immune response by helping the immune system to recognize and respond effectively to the antigens, as the protein acts as an adjuvant to stimulate a stronger immune response."
"A 12-year-old girl is brought to the physician by her mother 2 hours after cutting her hand while playing in the yard. Examination of the right hand shows a 2-cm laceration on the thenar region of the palm with some surrounding tenderness and erythema. The right palm appears mildly swollen in comparison to the left. In response to this patient's injury, the endothelial cells lining the blood vessels of the affected area express increased numbers of cellular adhesion molecules. Which of the following mediators is most likely directly responsible for the described change?",B,B,True,9256.0,"The described symptoms are consistent with an acute inflammatory response. Interleukin-1 (B) and Interleukin-6 (C) are pro-inflammatory cytokines that play key roles in the acute inflammatory response. However, the increased expression of cellular adhesion molecules on endothelial cells is a"
"A 48-year-old woman presents to her primary care physician for a wellness visit. She states she is generally healthy and currently has no complaints. She drinks 1 alcoholic beverage daily and is currently sexually active. Her last menstrual period was 1 week ago and it is regular. She smokes 1 pack of cigarettes per day and would like to quit. She describes her mood as being a bit down in the winter months but otherwise feels well. Her family history is notable for diabetes in all of her uncles and colon cancer in her mother and father at age 72 and 81, respectively. She has been trying to lose weight and requests help with this as well. Her diet consists of mostly packaged foods. His temperature is 98.0°F (36.7°C), blood pressure is 122/82 mmHg, pulse is 80/min, respirations are 12/min, and oxygen saturation is 98% on room air. Her BMI is 23 kg/m^2. Physical exam reveals a healthy woman with no abnormal findings. Which of the following is the most appropriate initial intervention for this patient?",C,D,False,10107.0,"D) Weight loss, exercise, and nutrition consultation. The patient's BMI is within the normal range but she has expressed a desire to lose weight. A comprehensive approach to weight management, including diet, exercise, and potential counseling or support, would be the most appropriate initial intervention for this patient. While the patient's family history of diabetes and colon cancer are concerning, there are no"
"A 9-year-old boy is brought to the physician because of short stature. He has always had short stature around the 35th percentile on the growth curve. Over the past year, he has dropped further on the curve, despite maintaining the same diet. He has a history of low birth weight. The vital signs include: respiration rate 18/min, pulse 85/min, and blood pressure 110/65 mm Hg. His conjunctiva and nail beds are pale. Several hyperpigmented and hypopigmented patches are seen on the back. Chest inspection reveals pectus carinatum and prominent knobs of bone at most costochondral junctions. The thumbs are short, and he has bow legs. There are also petechiae on the lower limbs. The remainder of the physical exam shows no abnormalities. The laboratory results are as follows:
Hemoglobin 8.2 g/dL
Mean corpuscular volume 105 μm3
Platelet count 35,000/mm3
Serum
Na+ 131 mEq/L
K+ 2.8 mEq/L
Cl- 105 mEq/L
Phosphorus (inorganic) 2.5 mg/dL (3.0–4.5 mg/dL)
Arterial blood gas analysis on room air:
pH 7.30
PCO2+ 33 mm Hg
HCO3− 17 mEq/L
Urine
pH 5.0
Glucose 2+
Ketones Negative
Which of the following is the most likely diagnosis?",B,,False,10873.4,"The symptoms described, including short stature, pale conjunctiva and nail beds, pectus carinatum, prominent costochondral junctions, short thumbs, bow legs, and petechiae, along with the laboratory findings of microcytic anemia (low mean corpuscular volume) and low phosphorus level, are consistent with rickets"
"A 55-year-old man presents to the emergency department complaining of mild vision changes, dizziness, and severe pain in the chest for the past hour. He has also been experiencing nausea since this morning and has already vomited twice. Past medical history includes poorly controlled type 2 diabetes and end-stage renal disease requiring dialysis. His blood pressure is 210/100 mm Hg, pulse is 110/min, and respirations are 18/min. Ophthalmic examination of his eyes show papilledema and flame-shaped hemorrhages and he is diagnosed with hypertensive emergency. Treatment involves rapidly lowering his blood pressure, and he is started on intravenous sodium nitroprusside while emergent dialysis is arranged. Which of the following cardiac pressure-volume loops closely represents the action of the drug he has been administered, where blue represents before administration and purple represent after administration?",B,A,False,7206.3,"A) Diagram A. Sodium nitroprusside is a vasodilator that primarily affects systemic arterial resistance, leading to a decrease in afterload and an increase in stroke volume, resulting in a loop that shifts to the left."
"A 58-year-old man comes to the physician because of burning pain in his neck and arms for a year. He has also had paresthesias in his hands during this period. He has had increasing weakness in both hands during the past 3 months. He has type 2 diabetes mellitus, hypercholesterolemia, and hypertension. He was involved in a motor vehicle collision 3 years ago. Current medications include metformin, sitagliptin, enalapril, atorvastatin, and aspirin. He has had 7 sexual partners in his lifetime; he uses condoms inconsistently. He is oriented to time, place, and person. Vital signs are within normal limits. The pupils are equal and reactive to light. Examination of the upper extremities shows decreased muscle strength, absent reflexes, and decreased hand grip with fasciculations bilaterally. Sensation to temperature and pain is absent over the chest and bilateral upper arms. Vibration and joint position sensations are present in the upper limbs. Cranial nerve examination shows no focal findings. Examination of the lower extremities show no abnormalities. Which of the following is the most likely diagnosis?",D,A,False,10106.6,"A) Tabes dorsalis

Justification: The patient's symptoms of burning pain, paresthesias, and weakness in the hands, along with decreased reflexes, fasciculations, and sensory loss in a stocking-glove distribution, are consistent with Tabes dorsalis, a complication of tertiary syphilis. The absence"
"A 17-year-old white male is brought to the emergency department after being struck by a car. He complains of pain in his right leg and left wrist, and slowly recounts how he was hit by a car while being chased by a lion. In between sentences of the story, he repeatedly complains of dry mouth and severe hunger and requests something to eat and drink. His mother arrives and is very concerned about this behavior, noting that he has been withdrawn lately and doing very poorly in school the past several months. Notable findings on physical exam include conjunctival injection bilaterally and a pulse of 107. What drug is this patient most likely currently abusing?",D,A,False,9285.3,"A) Phencyclidine (PCP)

Justification: The patient's symptoms of dry mouth, severe hunger, confusion, and hallucinations (lion chase) are consistent with PCP intoxication. The mother's report of the patient's recent withdrawal and poor school performance also supports this diagnosis. Cocaine and benzodiazepines do"
"A 45-year-old man comes to the physician because of fatigue and joint pain for 8 months. He has pain in both knees, both elbows, and diffuse muscle pain. He does not have dyspnea. He also had several episodes of a nonpruritic rash on his lower extremities. Eight years ago, the patient was diagnosed with hepatitis C. His temperature is 37.9°C (100.2°F), pulse is 90/min, and blood pressure is 140/90 mm Hg. Examination of the lower extremities shows raised purple papules that do not blanch when pressure is applied. Cardiopulmonary examination shows no abnormalities. Laboratory studies show:
Hemoglobin 13.9 g/dL
Leukocyte count 8,500/mm3
Platelets 160,000/mm3
Serum
Creatinine 1.1 mg/dL
ALT 123 U/L
AST 113 U/L
Further evaluation of this patient is most likely to show which of the following findings?""",D,A,False,10532.5,"Based on the given symptoms and laboratory findings, the most likely diagnosis for this patient is cryoglobulinemia, which is a type of autoimmune disorder characterized by the presence of cryoglobulins in the blood. Cryoglobulins are abnormal proteins that can precipitate out of the blood when it is cooled, leading to various symptoms such as"
"A 33-year-old man is brought to the emergency department 20 minutes after losing control over his bicycle and colliding with a parked car. The handlebar of the bicycle hit his lower abdomen. On arrival, he is alert and oriented. His pulse is 90/min, respirations are 17/min and blood pressure is 110/70 mm Hg. Pulse oximetry on room air shows an oxygen saturation of 97%. The pupils are equal and reactive to light. There are multiple bruises over his chest and lower extremities. The lungs are clear to auscultation. Cardiac examination shows no abnormalities. The abdomen is soft and nontender. There is no pelvic instability. Rectal examination is unremarkable. A complete blood count, prothrombin time, and serum concentrations of glucose, creatinine, and electrolytes are within the reference range. Urine dipstick is mildly positive for blood. Microscopic examination of the urine shows 20 RBCs/hpf. Which of the following is the most appropriate next step in management?",D,D,True,10116.9,"D) Observation and follow-up. The patient's vital signs are stable, there are no signs of peritonitis or free air, and the urine dipstick shows only microscopic hematuria. These findings are more consistent with a contusion or bruise rather than an intra-abdominal injury. Close follow-up is recommended to monitor for any"
"A 6-year-old girl is brought to the physician because of a 4-day history of irritation and redness in both eyes. Her symptoms initially started in the left eye and progressed to involve both eyes within 24 hours. She presents with profuse tearing and reports that her eyes are sticky and difficult to open in the morning. She was diagnosed with asthma 2 years ago and has been admitted to the hospital for acute exacerbations 3 times since then. Current medications include inhaled beclomethasone, inhaled albuterol, and montelukast. Her temperature is 38.2 °C (100.8°F). Physical examination reveals a tender left preauricular lymph node. There is chemosis and diffuse erythema of the bulbar conjunctiva bilaterally. Slit lamp examination reveals a follicular reaction in both palpebral conjunctivae and diffuse, fine epithelial keratitis of both corneas. Corneal sensation is normal. Which of the following is the most appropriate next step in management?",A,A,True,10085.5,"A) Supportive therapy: The symptoms described are consistent with viral conjunctivitis, which typically resolves on its own with supportive care. The presence of a tender preauricular lymph node and diffuse erythema of the bulbar conjunctiva are also common findings in viral conjunctivitis. The corneal involvement, while concerning, is typically mild"
A 38-year-old man comes to the physician because of a 2-year-history of cough and progressively worsening breathlessness. He has smoked 1 pack of cigarettes daily for the past 10 years. Physical examination shows contraction of the anterior scalene and sternocleidomastoid muscles during inspiration. An x-ray of the chest shows flattening of the diaphragm and increased radiolucency in the lower lung fields. Further analysis shows increased activity of an isoform of elastase that is normally inhibited by alpha-1-antitrypsin. The cells that produce this isoform of elastase were most likely stimulated to enter the site of inflammation by which of the following substances?,C,C,True,6978.8,"The correct answer is C) Leukotriene B4. This substance is a potent chemoattractant for neutrophils, which are the primary cells that produce the isoform of elastase described in the question."
"A 29-year-old woman, gravida 2, para 1, at 10 weeks' gestation comes to the physician for a prenatal visit. Over the past two weeks, she has felt nauseous in the morning and has had vulvar pruritus and dysuria that started 5 days ago. Her first child was delivered by lower segment transverse cesarean section because of macrosomia from gestational diabetes. Her gestational diabetes resolved after the child was born. She appears well. Ultrasound confirms fetal heart tones and an intrauterine pregnancy. Speculum exam shows a whitish chunky discharge. Her vaginal pH is 4.2. A wet mount is performed and microscopic examination is shown. Which of the following is the most appropriate treatment?",D,A,False,7080.4,"A) Oral metronidazole. The symptoms of vulvar pruritus, dysuria, and a low vaginal pH suggest a bacterial vaginosis infection, which is effectively treated with oral metronidazole."
"A physician at an internal medicine ward notices that several of his patients have hyponatremia without any associated symptoms. Severe hyponatremia, often defined as < 120 mEq/L, is associated with altered mental status, coma, and seizures, and warrants treatment with hypertonic saline. Because some patients are chronically hyponatremic, with serum levels < 120 mEq/L, but remain asymptomatic, the physician is considering decreasing the cutoff for severe hyponatremia to < 115 mEq/L. Changing the cutoff to < 115 mEq/L would affect the validity of serum sodium in predicting severe hyponatremia requiring hypertonic saline in which of the following ways?",A,B,False,9705.9,"The answer is B) Decreased specificity and increased negative predictive value. Lowering the cutoff for severe hyponatremia would result in more false negatives (patients with hyponatremia who do not require treatment) and fewer false positives (patients without hyponatremia who are incorrectly identified as having it), leading to a decrease in specific"
