question,answer,predicted,correct,latency_ms,response
"A 20-year-old woman comes to the physician for the evaluation of fatigue and low energy levels for 2 months. She has not had fever or weight changes. She has no history of serious illness except for an episode of infectious mononucleosis 4 weeks ago. Menses occur at regular 28-day intervals and last 5 days with moderate flow. Her last menstrual period was 3 weeks ago. Her mother has Hashimoto's thyroiditis. Vital signs are within normal limits. Examination shows pale conjunctivae, inflammation of the corners of the mouth, and brittle nails. The remainder of the examination shows no abnormalities. Laboratory studies show:
Hemoglobin 10.3 g/dL
Mean corpuscular volume 74 μm3
Platelet count 280,000/mm3
Leukocyte count 6,000/mm3
Which of the following is the most appropriate initial step in management?""",A,B,False,3824.2,B) Vitamin B12 levels
"A 23-year-old college student presents with his parents for a follow-up appointment. He was recently diagnosed with schizophrenia and was started on risperidone approx. 2 months ago. He reports a significant improvement since the start of treatment. His parents report that their son’s symptoms of delusions, hallucinations, and paranoid behavior have been ameliorated. On physical examination, the patient seems uncomfortable. He frequently fidgets and repeatedly crosses and uncrosses his legs. When asked if something is troubling him, he gets up and starts pacing. He says, “It’s always like this. I cannot sit still. It is frustrating.” What is the most likely diagnosis?",A,A,True,2745.5,A) Akathisia
"A 24-year-old man presents to the office, complaining of a rash and “not feeling well.” The patient reports fatigue, a headache, and a possible fever. He says he has felt this way since a camping trip with his family in North Carolina, but he denies any contact with sick individuals. On examination, his vital signs include: temperature 38.5°C (101.3°F), blood pressure 100/60 mm Hg, heart rate 82 beats per minute, respiratory rate 14 breaths per minute, and O2 saturation 99% on room air. The patient appears unwell. He has a maculopapular rash on his upper and lower extremities, including the palms of his hands and soles of his feet. He says he started feeling sick a few days before he got the rash, which prompted him to come into the office. The patient denies itching but admits to some nausea and vomiting. He also admits to unprotected sex with a single female partner for the past three years. What is the most likely causative agent of this patient’s presentation?
 ",B,A,False,4706.3,A) A sexually transmitted spirochete
A 32-year-old woman comes to the physician because of a 3-month history of recurrent headaches and nausea. The headaches occur a few times a month and alternately affect the right or left side. The headaches are exacerbated by loud sounds or bright light. She is in graduate school and has been under a lot of stress recently. She does not smoke or drink alcohol but does drink 2–3 cups of coffee daily. Her only medication is an oral contraceptive. Physical examination shows no abnormalities; visual acuity is 20/20. Which of the following is the most likely diagnosis?,A,A,True,2883.5,A) Migraine headache
"A 24-year-old woman, G1P0, presents to her OB/GYN for her annual examination with complaints of painful cramps, abdominal pressure, and bloating with her cycle. She reports that she has not menstruated since her missed abortion requiring dilatation and curettage (D&C) seven months ago. She is sexually active with her husband and is not using any form of contraception. Her BMI is 29. At the clinic, her vitals are as follows: temperature, 98.9°F; pulse, 80/min; and blood pressure, 120/70 mm Hg. The physical examination is unremarkable. Thyroid-stimulating hormone, follicle-stimulating hormone, and prolactin concentrations are all within normal limits. The patient tests negative for qualitative serum beta‐hCG. A progestin challenge test reveals no withdrawal bleeding. What is the most likely diagnosis?",C,D,False,4337.4,D) Hypothalamic hypoestrogenism
"A 13-year-old boy is brought to the emergency room by his mother for a generalized tonic-clonic seizure that occurred while attending a laser light show. His mother says that he has been otherwise healthy but “he often daydreams”. Over the past several months, he has reported recurrent episodes of jerky movements of his fingers and arms. These episodes usually occurred shortly after waking up in the morning. He has not lost consciousness during these episodes. Which of the following is the most appropriate treatment for this patient's condition?",C,A,False,2805.8,A) Carbamazepine
"A 65-year-old man is brought to the emergency department because of a 1-day history of fever and disorientation. His wife reports that he had abdominal pain and diarrhea the previous day. He drinks 60 oz of alcohol weekly. His pulse is 110/min and blood pressure is 96/58 mm Hg. Examination shows jaundice, palmar erythema, spider nevi on his chest, dilated veins on the anterior abdominal wall, and 2+ edema of the lower extremities. The abdomen is soft and diffusely tender; there is shifting dullness to percussion. His albumin is 1.4 g/dL, bilirubin is 5 mg/dL, and prothrombin time is 31 seconds (INR = 3.3). Hepatitis serology is negative. A CT scan of the abdomen is shown. Which of the following processes is the most likely explanation for these findings?",C,D,False,5883.1,D) Misfolded protein aggregates in hepatocellular endoplasmic reticulum
"A 67-year-old woman comes to the physician for chest tightness, shortness of breath, and lightheadedness. She has experienced these symptoms during the past 2 weeks while climbing stairs but feels better when she sits down. She had a cold 2 weeks ago but has otherwise been well. She appears short of breath. Her respirations are 21/min and blood pressure is 131/85 mmHg. On cardiovascular examination, a late systolic ejection murmur is heard best in the third right intercostal space. The lungs are clear to auscultation. Which of the following mechanisms is the most likely cause of this patient's current condition?",D,B,False,4235.8,B) Narrowing of the coronary arterial lumen
"A 59-year-old man is evaluated for progressive joint pain. There is swelling and tenderness over the first, second, and third metacarpophalangeal joints of both hands. His hand radiograph shows beak-like osteophytes on his 2nd and 3rd metacarpophalangeal joints, subchondral cysts, and osteopenia. He has had diabetes mellitus for 2 years which is not well controlled with medications. Lab studies show a transferrin saturation of 88% and serum ferritin of 1,200 ng/mL. This patient is at risk of which of the following complications?",A,C,False,3956.0,C) Hypertrophic cardiomyopathy
"A 64-hour-old baby girl is being evaluated for discharge. She was born by forceps-assisted vaginal delivery at 39 weeks gestation. The mother has no chronic medical conditions and attended all her prenatal visits. The mother’s blood type is A+. On day 1, the patient was noted to have a scalp laceration. Breastfeeding was difficult at first but quickly improved upon nurse assistance. The patient has had adequate wet diapers since birth. Upon physical examination, the resident notes the infant has scleral icterus and jaundiced skin. The scalp laceration noted on day 1 is intact without fluctuance or surrounding erythema. When the infant is slightly lifted from the bed and released, she spread out her arms, pulls them in, and exhibits a strong cry. Labs are drawn as shown below:

Blood type: AB-
Total bilirubin 8.7 mg/dL
Direct bilirubin 0.5 mg/dL

Six hours later, repeat total bilirubin is 8.3 mg/dL. Which of the following is the next best step in the management of the baby’s condition?",C,D,False,3215.0,D) Phototherapy
"A 4-year-old girl is brought by her mother to the pediatrician for neck drainage. The mother reports that the child has always had a small pinpoint opening on the front of her neck, though the opening has never been symptomatic. The child developed a minor cold approximately 10 days ago which resolved after a week. However, over the past 2 days, the mother has noticed clear thick drainage from the opening on the child’s neck. The child is otherwise healthy. She had an uncomplicated birth and is currently in the 45th and 40th percentiles for height and weight, respectively. On examination, there is a small opening along the skin at the anterior border of the right sternocleidomastoid at the junction of the middle and lower thirds of the neck. There is some slight clear thick discharge from the opening. Palpation around the opening elicits a cough from the child. This patient’s condition is caused by tissue that also forms which of the following?",D,A,False,4743.8,A) Epithelial lining of the Eustachian tube
"A 40-year-old man comes to the physician for the evaluation of episodic headaches for 5 months. The headaches involve both temples and are 4/10 in intensity. The patient has been taking acetaminophen, but the headaches did not subside. He has also had visual disturbances, including double vision. He has no nausea, temperature intolerance, or weight changes. The patient does not smoke. He drinks 2–3 beers on weekends. He appears pale. His temperature is 37°C (98.6°F), pulse is 75/min, and blood pressure 125/80 mm Hg. Ophthalmologic examination shows impaired peripheral vision bilaterally. An MRI scan of the head with contrast shows a 16 × 11 × 9 mm intrasellar mass. Further evaluation is most likely to show which of the following findings?",C,C,True,3230.2,C) Erectile dysfunction
"A 69-year-old man is brought to clinic by his daughter for poor memory. She states that over the past two years his memory has been slowly declining though he has been able to take care of himself, pay his own rent, and manage his finances. However, two months ago she noticed a sharp decline in his cognitive functioning as well as his gait. Then one month ago, she noticed a similar decline in his functioning again that came on suddenly. The patient has a past medical history of diabetes mellitus type II, hypertension, obesity, and dyslipidemia. Current medications include hydrochlorothiazide, lisinopril, metformin, and glipizide. His blood pressure is 165/95 mmHg, pulse is 82/minute, he is afebrile, and oxygen saturation is 98% on room air. Cardiac exam reveals a crescendo-decrescendo murmur heard in the left upper sternal border that radiates to the carotids. Abdominal exam is benign, and neurologic exam reveals an unsteady gait. Which of the following findings is associated with the most likely diagnosis?",C,A,False,5521.9,A) Neurofibrillary tangles and hyperphosphorylated tau
A 60-year-old male presents with palpitations. He reports drinking many glasses of wine over several hours at a family wedding the previous evening. An EKG reveals absent P waves and irregularly irregular rhythm. He does not take any medications. Which is most likely responsible for the patient’s symptoms?,A,A,True,2594.2,A) Atrial fibrillation
An investigator is studying the effects of an antihypertensive drug during pregnancy. Follow-up studies show that the drug can adversely affect differentiation of the ureteric bud into its direct derivatives in fetuses exposed during the first trimester. Which of the following structures is most likely to develop incorrectly in the affected fetus?,B,B,True,2394.7,B) Collecting ducts
"A 27-year-old G2P2002 is recovering in the hospital on postpartum day 3 after a low transverse C-section. During morning rounds, she reports a “pus-like” discharge and shaking chills overnight. She also endorses increased uterine cramping compared to the day before, but her postpartum course has otherwise been uneventful with a well-healing incision and normal vaginal bleeding. The patient’s prenatal care was complicated by HIV with a recent viral load of 400 copies/mL, type I diabetes well controlled on insulin, and a history of herpes simplex virus encephalitis in her first child. She did not have any genital lesions during the most recent pregnancy. Four days ago, she presented to the obstetric triage unit after spontaneous rupture of membranes and onset of labor. She made slow cervical change and reached full dilation after 16 hours, but there was limited fetal descent. Cephalopelvic disproportion was felt to be the reason for arrest of descent, so prophylactic ampillicin was administered and C-section was performed. A vaginal hand was required to dislodge the fetus’s head from the pelvis, and a healthy baby boy was delivered. On postpartum day 3, her temperature is 101.5°F (38.6°C), blood pressure is 119/82 mmHg, pulse is 100/min, and respirations are 14/min. Her incision looks clean and dry, there is mild suprapubic tenderness, and a foul yellow discharge tinged with blood is seen on her pad. Which of the following is the most significant risk factor for this patient’s presentation?",B,D,False,4790.1,D) Maternal diabetes
"An investigator is developing a new vaccine. After injecting the agent, the immune response is recorded by measuring vaccine-specific antibodies at subsequent timed intervals. To induce the maximum immunogenic response, this vaccine should have which of the following properties?",D,A,False,3185.1,A) Foreign intact polysaccharide bound to protein
"A 12-year-old girl is brought to the physician by her mother 2 hours after cutting her hand while playing in the yard. Examination of the right hand shows a 2-cm laceration on the thenar region of the palm with some surrounding tenderness and erythema. The right palm appears mildly swollen in comparison to the left. In response to this patient's injury, the endothelial cells lining the blood vessels of the affected area express increased numbers of cellular adhesion molecules. Which of the following mediators is most likely directly responsible for the described change?",B,C,False,3017.1,C) Interleukin-6
"A 48-year-old woman presents to her primary care physician for a wellness visit. She states she is generally healthy and currently has no complaints. She drinks 1 alcoholic beverage daily and is currently sexually active. Her last menstrual period was 1 week ago and it is regular. She smokes 1 pack of cigarettes per day and would like to quit. She describes her mood as being a bit down in the winter months but otherwise feels well. Her family history is notable for diabetes in all of her uncles and colon cancer in her mother and father at age 72 and 81, respectively. She has been trying to lose weight and requests help with this as well. Her diet consists of mostly packaged foods. His temperature is 98.0°F (36.7°C), blood pressure is 122/82 mmHg, pulse is 80/min, respirations are 12/min, and oxygen saturation is 98% on room air. Her BMI is 23 kg/m^2. Physical exam reveals a healthy woman with no abnormal findings. Which of the following is the most appropriate initial intervention for this patient?",C,D,False,4123.2,"D) Weight loss, exercise, and nutrition consultation"
"A 9-year-old boy is brought to the physician because of short stature. He has always had short stature around the 35th percentile on the growth curve. Over the past year, he has dropped further on the curve, despite maintaining the same diet. He has a history of low birth weight. The vital signs include: respiration rate 18/min, pulse 85/min, and blood pressure 110/65 mm Hg. His conjunctiva and nail beds are pale. Several hyperpigmented and hypopigmented patches are seen on the back. Chest inspection reveals pectus carinatum and prominent knobs of bone at most costochondral junctions. The thumbs are short, and he has bow legs. There are also petechiae on the lower limbs. The remainder of the physical exam shows no abnormalities. The laboratory results are as follows:
Hemoglobin 8.2 g/dL
Mean corpuscular volume 105 μm3
Platelet count 35,000/mm3
Serum
Na+ 131 mEq/L
K+ 2.8 mEq/L
Cl- 105 mEq/L
Phosphorus (inorganic) 2.5 mg/dL (3.0–4.5 mg/dL)
Arterial blood gas analysis on room air:
pH 7.30
PCO2+ 33 mm Hg
HCO3− 17 mEq/L
Urine
pH 5.0
Glucose 2+
Ketones Negative
Which of the following is the most likely diagnosis?",B,B,True,4817.7,B) Fanconi anemia
"A 55-year-old man presents to the emergency department complaining of mild vision changes, dizziness, and severe pain in the chest for the past hour. He has also been experiencing nausea since this morning and has already vomited twice. Past medical history includes poorly controlled type 2 diabetes and end-stage renal disease requiring dialysis. His blood pressure is 210/100 mm Hg, pulse is 110/min, and respirations are 18/min. Ophthalmic examination of his eyes show papilledema and flame-shaped hemorrhages and he is diagnosed with hypertensive emergency. Treatment involves rapidly lowering his blood pressure, and he is started on intravenous sodium nitroprusside while emergent dialysis is arranged. Which of the following cardiac pressure-volume loops closely represents the action of the drug he has been administered, where blue represents before administration and purple represent after administration?",B,A,False,2918.1,A) Diagram A
"A 58-year-old man comes to the physician because of burning pain in his neck and arms for a year. He has also had paresthesias in his hands during this period. He has had increasing weakness in both hands during the past 3 months. He has type 2 diabetes mellitus, hypercholesterolemia, and hypertension. He was involved in a motor vehicle collision 3 years ago. Current medications include metformin, sitagliptin, enalapril, atorvastatin, and aspirin. He has had 7 sexual partners in his lifetime; he uses condoms inconsistently. He is oriented to time, place, and person. Vital signs are within normal limits. The pupils are equal and reactive to light. Examination of the upper extremities shows decreased muscle strength, absent reflexes, and decreased hand grip with fasciculations bilaterally. Sensation to temperature and pain is absent over the chest and bilateral upper arms. Vibration and joint position sensations are present in the upper limbs. Cranial nerve examination shows no focal findings. Examination of the lower extremities show no abnormalities. Which of the following is the most likely diagnosis?",D,D,True,3508.3,D) Syringomyelia
"A 17-year-old white male is brought to the emergency department after being struck by a car. He complains of pain in his right leg and left wrist, and slowly recounts how he was hit by a car while being chased by a lion. In between sentences of the story, he repeatedly complains of dry mouth and severe hunger and requests something to eat and drink. His mother arrives and is very concerned about this behavior, noting that he has been withdrawn lately and doing very poorly in school the past several months. Notable findings on physical exam include conjunctival injection bilaterally and a pulse of 107. What drug is this patient most likely currently abusing?",D,B,False,3571.8,B) Phencylidine (PCP)
"A 45-year-old man comes to the physician because of fatigue and joint pain for 8 months. He has pain in both knees, both elbows, and diffuse muscle pain. He does not have dyspnea. He also had several episodes of a nonpruritic rash on his lower extremities. Eight years ago, the patient was diagnosed with hepatitis C. His temperature is 37.9°C (100.2°F), pulse is 90/min, and blood pressure is 140/90 mm Hg. Examination of the lower extremities shows raised purple papules that do not blanch when pressure is applied. Cardiopulmonary examination shows no abnormalities. Laboratory studies show:
Hemoglobin 13.9 g/dL
Leukocyte count 8,500/mm3
Platelets 160,000/mm3
Serum
Creatinine 1.1 mg/dL
ALT 123 U/L
AST 113 U/L
Further evaluation of this patient is most likely to show which of the following findings?""",D,D,True,4215.5,D) Hypocomplementemia
"A 33-year-old man is brought to the emergency department 20 minutes after losing control over his bicycle and colliding with a parked car. The handlebar of the bicycle hit his lower abdomen. On arrival, he is alert and oriented. His pulse is 90/min, respirations are 17/min and blood pressure is 110/70 mm Hg. Pulse oximetry on room air shows an oxygen saturation of 97%. The pupils are equal and reactive to light. There are multiple bruises over his chest and lower extremities. The lungs are clear to auscultation. Cardiac examination shows no abnormalities. The abdomen is soft and nontender. There is no pelvic instability. Rectal examination is unremarkable. A complete blood count, prothrombin time, and serum concentrations of glucose, creatinine, and electrolytes are within the reference range. Urine dipstick is mildly positive for blood. Microscopic examination of the urine shows 20 RBCs/hpf. Which of the following is the most appropriate next step in management?",D,D,True,3851.9,D) Observation and follow-up
"A 6-year-old girl is brought to the physician because of a 4-day history of irritation and redness in both eyes. Her symptoms initially started in the left eye and progressed to involve both eyes within 24 hours. She presents with profuse tearing and reports that her eyes are sticky and difficult to open in the morning. She was diagnosed with asthma 2 years ago and has been admitted to the hospital for acute exacerbations 3 times since then. Current medications include inhaled beclomethasone, inhaled albuterol, and montelukast. Her temperature is 38.2 °C (100.8°F). Physical examination reveals a tender left preauricular lymph node. There is chemosis and diffuse erythema of the bulbar conjunctiva bilaterally. Slit lamp examination reveals a follicular reaction in both palpebral conjunctivae and diffuse, fine epithelial keratitis of both corneas. Corneal sensation is normal. Which of the following is the most appropriate next step in management?",A,B,False,4248.8,B) Topical prednisolone acetate
A 38-year-old man comes to the physician because of a 2-year-history of cough and progressively worsening breathlessness. He has smoked 1 pack of cigarettes daily for the past 10 years. Physical examination shows contraction of the anterior scalene and sternocleidomastoid muscles during inspiration. An x-ray of the chest shows flattening of the diaphragm and increased radiolucency in the lower lung fields. Further analysis shows increased activity of an isoform of elastase that is normally inhibited by alpha-1-antitrypsin. The cells that produce this isoform of elastase were most likely stimulated to enter the site of inflammation by which of the following substances?,C,B,False,3176.2,B) Interferon gamma
"A 29-year-old woman, gravida 2, para 1, at 10 weeks' gestation comes to the physician for a prenatal visit. Over the past two weeks, she has felt nauseous in the morning and has had vulvar pruritus and dysuria that started 5 days ago. Her first child was delivered by lower segment transverse cesarean section because of macrosomia from gestational diabetes. Her gestational diabetes resolved after the child was born. She appears well. Ultrasound confirms fetal heart tones and an intrauterine pregnancy. Speculum exam shows a whitish chunky discharge. Her vaginal pH is 4.2. A wet mount is performed and microscopic examination is shown. Which of the following is the most appropriate treatment?",D,C,False,3372.6,C) Oral fluconazole
"A physician at an internal medicine ward notices that several of his patients have hyponatremia without any associated symptoms. Severe hyponatremia, often defined as < 120 mEq/L, is associated with altered mental status, coma, and seizures, and warrants treatment with hypertonic saline. Because some patients are chronically hyponatremic, with serum levels < 120 mEq/L, but remain asymptomatic, the physician is considering decreasing the cutoff for severe hyponatremia to < 115 mEq/L. Changing the cutoff to < 115 mEq/L would affect the validity of serum sodium in predicting severe hyponatremia requiring hypertonic saline in which of the following ways?",A,C,False,3987.4,C) Increased sensitivity and decreased positive predictive value
"A 22-year-old primigravida is admitted to the obstetrics ward with leg swelling at 35 weeks gestation. She denies any other symptoms. Her pregnancy has been uneventful and she was compliant with the recommended prenatal care. Her vital signs were as follows: blood pressure, 168/95 mm Hg; heart rate, 86/min; respiratory rate, 16/min; and temperature, 36.7℃ (98℉). The fetal heart rate was 141/min. The physical examination was significant for 2+ pitting edema of the lower extremity. A dipstick test shows 1+ proteinuria. On reassessment 15 minutes later without administration of an antihypertensive, her blood pressure was 141/88 mm Hg, and the fetal heart rate was 147/min. A decision was made to observe the patient and continue the work-up without initiating antihypertensive therapy. Which of the following clinical features would make the suspected diagnosis into a more severe form?",B,A,False,5452.2,A) 24-hour urinary protein of 5 g/L
"A 46-year-old male presents to his dermatologist for routine follow-up of his psoriasis. He was last seen in the office six months prior, at which time he started undergoing ultraviolet light therapy. He reports that he initially noticed an improvement in his symptoms but the effects were transient. He has also started noticing pain and stiffness in his fingers. His past medical history is notable for obesity and diabetes mellitus. He takes metformin. His temperature is 99°F (37.2°C), blood pressure is 130/80 mmHg, pulse is 80/min, and respirations are 16/min. Multiple plaques with scaling are noted on the extensor surfaces of the upper and lower extremities. The patient’s physician suggests stopping the ultraviolet light therapy and starting an injectable medication that acts as a decoy receptor for a pro-inflammatory cytokine. Which of the following is an adverse effect associated with the use of this medication?",A,D,False,3669.0,D) Cushing’s syndrome
"A 38-year-old woman, gravida 2, para 1, at 32 weeks' gestation comes to the physician because of a 1-day history of dyspnea and left-sided chest pain that is worse when she breathes deeply. One week ago, she returned from a trip to Chile, where she had a 3-day episode of flu-like symptoms that resolved without treatment. Pregnancy and delivery of her first child were uncomplicated. She has no history of serious illness. Her temperature is 37.2°C (99°F), pulse is 118/min, respirations are 28/min and slightly labored, and blood pressure is 110/76 mm Hg. Pulse oximetry on room air shows an oxygen saturation of 91%. Examination shows jugular venous distention and bilateral pitting edema below the knees that is worse on the left-side. There is decreased breath sounds over the left lung base. The uterus is consistent in size with a 32-week gestation. The remainder of the examination shows no abnormalities. Further evaluation of this patient is most likely to show which of the following findings?",D,C,False,5724.3,C) Decreased myocardial perfusion on a cardiac PET scan
A 39-year-old woman comes to the physician for a follow-up examination after a colonoscopy showed 42 hamartomatous polyps. The physical examination findings are shown in the photograph. Which of the following conditions is most likely to develop in this patient?,B,B,True,2759.0,B) Pancreatic carcinoma
"A 12-year-old boy who recently emigrated from Pakistan presents with fever, muscle pain, and weakness of the trunk, abdomen, and legs. The patient’s mother says that he has not been vaccinated. Physical examination reveals fasciculation and flaccid paralysis of the lower limbs. A CSF analysis reveals lymphocytosis with normal glucose and protein levels. A throat swab reveals an RNA virus. Which of the following would most likely be destroyed by the virus in this patient?",D,A,False,3560.6,A) Posterior horn cells of the spinal cord
"An 8-year-old boy is brought in by his mother due to complaints of a headache with diminished vision of his temporal field. It has been previously recorded that the patient has poor growth velocity. On imaging, a cystic calcified mass is noted above the sella turcica. From which of the following is this mass most likely derived?",A,B,False,2453.4,B) Neuroectoderm
"A 70-year-old man comes to the physician because of a painless skin lesion on his neck for the past 5 months. The lesion has gradually become darker in color and is often pruritic. He has a similar lesion on the back. He is a retired landscaper. He has smoked half a pack of cigarettes daily for 45 years. Physical examination shows a 0.9-cm hyperpigmented papule on the neck with a greasy, wax-like, and stuck-on appearance. Histopathologic examination is most likely to show which of the following?",C,B,False,4673.6,B) Koilocytes in the granular cell layer of the epidermis
A 45-year-old man comes to the physician for a routine health maintenance examination. He feels well. He underwent appendectomy at the age of 25 years. He has a history of hypercholesterolemia that is well controlled with atorvastatin. He is an avid marathon runner and runs 8 miles per day four times a week. His father died of myocardial infarction at the age of 42 years. The patient does not smoke or drink alcohol. His vital signs are within normal limits. Cardiopulmonary examination shows no abnormalities. His abdomen is soft and nontender with a surgical scar in the right lower quadrant. Laboratory studies are within normal limits. An ECG is shown. Which of the following is the most likely diagnosis?,B,B,True,3520.5,B) Mobitz type I AV block
"A 3-year-old boy is seen in clinic. He was born at home without perinatal care. He was apparently normal at birth, but later developed failure to thrive and developmental delay. He also has a history of cataracts. His older brother had a myocardial infarction at the age of 18 and is rather lanky and tall in appearance. Laboratory testing of his urine showed an increase in the level of an amino acid. What is the most likely mechanism responsible for this boy's pathology?",A,A,True,3599.6,A) Cystathionine synthase deficiency
"A 21-year-old man presents to the physician with numbness and weakness in both legs for about a day. He also mentions that both thighs ache. His past medical history is not significant except for some diarrhea about 3 weeks ago. On physical examination, his temperature is 37.2ºC (99.0ºF), pulse rate is 108/min and respiratory rate is 14/min. His blood pressure is 122/82 mm Hg and 100/78 mm Hg in supine and upright positions, respectively. His neurologic evaluation reveals the presence of bilateral symmetrical weakness of the lower limbs, the absence of deep tendon reflexes, and negative Babinski sign. His sensorium and higher brain functions are normal. Which of the following options best explains the pathophysiological mechanism underlying the patient’s clinical features?",B,A,False,4886.9,A) Genetic overexpression of K+ channels in skeletal muscle
"A 64-year-old man presents to his primary care clinic for a regular checkup. He reports feeling depressed since his wife left him 6 months prior and is unable to recall why she left him. He denies any sleep disturbance, change in his eating habits, guilt, or suicidal ideation. His past medical history is notable for hypertension, gout, and a myocardial infarction five years ago. He takes lisinopril, aspirin, metoprolol, and allopurinol. He has a 50 pack-year smoking history and was previously a heroin addict but has not used in over 20 years. He drinks at least 6 beers per day. His temperature is 98.6°F (37°C), blood pressure is 155/95 mmHg, pulse is 100/min, and respirations are 18/min. He appears somewhat disheveled, inattentive, and smells of alcohol. During his prior visits, he has been well-groomed and attentive. When asked what year it is and who the president is, he confidently replies “1999” and “Jimmy Carter.” He says his son’s name is “Peter” when it is actually “Jake.” This patient likely has a lesion in which of the following brain regions?",A,B,False,4607.7,B) Dorsal hippocampus
A 78-year-old man comes to the emergency department because of a 4-hour history of abdominal pain. Abdominal examination shows guarding with diffuse rebound tenderness. A CT scan of the abdomen shows an infrarenal abdominal aortic aneurysm that extends up to the level of the L4 vertebra and a partial filling defect in the anterior wall of the aneurysm. Which of the following bowel regions is at greatest risk for requiring resection?,A,A,True,4439.4,"A) Splenic flexure, descending colon, and sigmoid colon"
"A 28-year-old man is brought to the emergency department after he was found half dressed and incoherent in the middle of the road. In the emergency department he states that he has not slept for 36 hours and that he has incredible ideas that will make him a billionaire within a few months. He also states that secret agents from Russia are pursuing him and that he heard one of them speaking through the hospital intercom. His past medical history is significant only for a broken arm at age 13. On presentation, his temperature is 102.2°F (39°C), blood pressure is 139/88 mmHg, pulse is 112/min, and respirations are 17/min. Physical exam reveals pupillary dilation and psychomotor agitation. Which of the following mechanisms is most likely responsible for this patient's symptoms?",C,C,True,3700.0,C) Increased biogenic amine release
"An investigator for a nationally representative health survey is evaluating the heights and weights of men and women aged 18–74 years in the United States. The investigator finds that for each sex, the distribution of heights is well-fitted by a normal distribution. The distribution of weight is not normally distributed. Results are shown:
Mean Standard deviation
Height (inches), men 69 0.1
Height (inches), women 64 0.1
Weight (pounds), men 182 1.0
Weight (pounds), women 154 1.0
Based on these results, which of the following statements is most likely to be correct?""",B,C,False,7243.1,C) 99.7% of heights in men are likely to fall between 68.8 and 69.2 inches.
"Two 19-year-old men are referred by their professor and mentor to a psychiatrist for substance abuse management. The two friends have both used different stimulants for 3 years—Drug A and Drug B, respectively. Both use these substances cyclically. Use of Drug A usually lasts for about 12 hours. The cycle for Drug B lasts several days. A month ago, both men visited the emergency room (ER) due to acute intoxication. Clinical features in the emergency department included hypotension, bradycardia, sweating, chills, mydriasis, nausea, and psychomotor agitation. After a urine drug screen, the psychiatrist identifies both the drugs and informs the professor that although both Drug A and Drug B are stimulants, their mechanisms of action are different. Drug A is an alkaloid that is naturally present in the leaves of the coca plant, while it is possible to make Drug B from over-the-counter nasal decongestant products. Which of the following options best describes the mechanism of action of both drugs?",B,B,True,11146.3,"B) Drug A predominantly acts by inhibiting the reuptake of monoamine neurotransmitters (dopamine, serotonin, and norepinephrine) at the synapse, while Drug B does not."
"A 65-year-old man comes to his primary care physician with a 6-month history of bilateral calf pain. The pain usually occurs after walking his dog a few blocks and is more severe on the right side. He has coronary artery disease, essential hypertension, and type 2 diabetes mellitus. He has smoked two packs of cigarettes daily for 43 years and drinks two alcoholic beverages a day. Current medications include metformin, lisinopril, and aspirin. He is 183 cm (5 ft 11 in) tall and weighs 113 kg (250 lb); BMI is 34.9 kg/m2. His temperature is 37°C (98.6°F), pulse is 84/min, and blood pressure is 129/72 mm Hg. Cardiac examination shows a gallop without murmurs. The legs have shiny skin with reduced hair below the knee. Femoral and popliteal pulses are palpable bilaterally. Dorsal pedal pulses are 1+ on the left and absent on the right. Ankle-brachial index (ABI) is performed in the office. ABI is 0.5 in the right leg, and 0.6 in the left leg. Which of the following is the most appropriate initial step in management?",A,A,True,3920.6,A) Graded exercise therapy
"A 40-year-old man visits the office with complaints of fever and abdominal pain for the past 6 days. He is also concerned about his weight loss as he weighs 3.6 kg (8 lb) less, today, than he did 2 months ago. He has a previous history of being admitted to the hospital for recurrent cholangitis. The vital signs include: heart rate 97/min, respiratory rate 17/min, temperature 39.0°C (102.2°F), and blood pressure 114/70 mm Hg. On physical examination, there is tenderness on palpation of the right upper quadrant. The laboratory results are as follows:
Hemoglobin 16 g/dL
Hematocrit 44%
Leukocyte count 18,000/mm3
Neutrophils  60%
Bands 4%
Eosinophils 2%
Basophils 1%
Lymphocytes  27%
Monocytes 6%
Platelet count 345,000/mm3
Aspartate aminotransferase (AST)  57 IU/L
Alanine aminotransferase (ALT) 70 IU/L
Alkaline phosphatase 140 U/L
Total bilirubin 8 mg/dL
Direct bilirubin 5 mg/dL
An ultrasound is also done to the patient which is shown in the picture. What is the most likely diagnosis?",A,A,True,4426.9,A) Liver abscess
"A G1P0 mother gives birth to a male infant at 37 weeks gestation. She received adequate prenatal care and took all her prenatal vitamins. She is otherwise healthy and takes no medications. On the 1 month checkup, examination revealed a machine-like murmur heard at the left sternal border. Which of the following medications would be most appropriate to give the infant to address the murmur?",B,A,False,2191.6,A) Digoxin
"A 10-year-old girl is brought to the physician because of itching of the vulva and anal region for the past 2 weeks. She has difficulty sleeping because of the itching. Physical examination shows excoriation marks around the vulva and perianal region. There is minor perianal erythema, but no edema or fissures. Microscopy of an adhesive tape applied to the perianal region shows multiple ova. Which of the following is the most appropriate treatment for this patient?",A,D,False,2782.2,D) Praziquantel
