question,answer,predicted,correct,latency_ms,response
An investigator is conducting a study on hematological factors that affect the affinity of hemoglobin for oxygen. An illustration of two graphs (A and B) that represent the affinity of hemoglobin for oxygen is shown. Which of the following best explains a shift from A to B?,C,A,False,12078.1,"A: Decreased serum 2,3-bisphosphoglycerate concentration leads to a right-shifted curve and decreased oxygen binding affinity. However, the question asks for a shift in the opposite direction (increased oxygen binding), so the answer should be:

B) Increased serum 2,3-bisphosphoglycerate concentration (not shown in the options) would result in a left-shifted curve and increased"
An 8-year-old boy is brought to the physician because of a 1-day history of severe left hand pain. He has had similar painful episodes in the past that required hospitalization. Physical examination shows pale conjunctivae. There is tenderness on palpation of the wrist and the small joints of the left hand. Peripheral blood smear shows crescent-shaped erythrocytes. He is started on a pharmacologic agent that is known to cause macrocytosis. This drug causes an arrest in which of the following cell cycle phases?,B,C,False,8865.9,"C) G2 phase. The drug causes an arrest in the G2 phase of the cell cycle, preventing cells from entering mitosis (M phase) and leading to an accumulation of cells in the G2 phase. This can result in macrocytosis due to the larger size of cells in this phase."
"A 40-year-old Indian female is hospitalized with exertional dyspnea and lower extremity edema. The patient immigrated to the United States at age 15 and does not use tobacco, alcohol, or drugs. A mid-diastolic murmur is present and heard best at the apex. Which of the following symptoms would be most consistent with the rest of the patient’s presentation?",A,A,True,12158.7,"Based on the given information, the most consistent symptom with the patient's presentation is:

A) Peripheral edema

Justification: The patient's symptoms of exertional dyspnea and lower extremity edema are consistent with heart failure, which is a common cause of these symptoms in this age group, especially in individuals with a history of immigration from areas with high prevalence of cardiovascular diseases. The mid-diastolic murmur heard best"
"A 63-year-old woman comes to the physician because of worsening shortness of breath, cough, and a 4-kg (8.8-lb) weight loss over the last year. She has no history of serious illness and takes no medications. She has smoked one pack of cigarettes daily for 35 years. Her temperature is 37°C (98.6°F), pulse is 92/min, respirations are 20/min, blood pressure is 124/78 mm Hg, and pulse oximetry on room air shows an oxygen saturation of 93%. Physical examination shows decreased breath sounds. A flow-volume loop obtained via pulmonary function testing is shown. Which of the following is the most likely cause of this patient's respiratory symptoms?",A,A,True,10823.1,"A) Chronic obstructive pulmonary disease (COPD): The patient's symptoms of worsening shortness of breath, cough, and weight loss, along with decreased breath sounds and a flow-volume loop showing obstructive pattern, are consistent with COPD. This diagnosis is further supported by her long-term smoking history."
"A 24-year-old woman presents with episodic shortness of breath, chest tightness, and wheezing. She has noticed an increased frequency of such episodes in the spring season. She also has a history of urticaria. She has smoked a half pack of cigarettes per day over the last 5 years. Her mother also has similar symptoms. The physical exam is within normal limits. Which of the following findings is characteristic of her condition? ",C,C,True,12350.6,"Based on the provided information, the patient's symptoms are suggestive of asthma, which is characterized by bronchoconstriction and increased airway hyperreactivity. The methacholine challenge test is used to diagnose asthma by provoking bronchoconstriction with inhaled methacholine. Therefore, the answer is C) Decrease in forced expiratory volume in 1 second (FEV1) after methacholine."
"A 61-year-old woman presents to her physician with foot tingling, numbness, and pain. She describes her pain as constant and burning and gives it 5 out of 10 on the visual analog pain scale. She also recalls several falls due to the numbness in her feet. She was diagnosed with diabetes mellitus and diabetic retinopathy 5 years ago. Since then, she takes metformin 1000 mg twice daily and had no follow-up visits to adjust her therapy. Her weight is 110 kg (242.5 lb), and her height is 176 cm (5 ft. 7 in). The vital signs are as follows: blood pressure is 150/90 mm Hg, heart rate is 72/min, respiratory rate is 12/min, and the temperature is 36.6°C (97.9°F). The patient has increased adiposity in the abdominal region with stretch marks. The respiratory examination is within normal limits. The cardiovascular exam is significant for a bilateral carotid bruit. The neurological examination shows bilateral decreased ankle reflex, symmetrically decreased touch sensation and absent vibration sensation in both feet up to the ankle. The gait is mildly ataxic. The Romberg test is positive with a tendency to fall to both sides, and significant worsening on eye closure. Which of the following medications should be used to manage the patient’s pain?",D,A,False,11592.1,"A) Morphine: The patient's symptoms of constant burning pain, numbness, and tingling in the feet, along with decreased sensation and absent reflexes, suggest peripheral neuropathy. Opioids, such as morphine, are effective in managing neuropathic pain."
"A 20-year-old woman comes to the physician for the evaluation of fatigue and low energy levels for 2 months. She has not had fever or weight changes. She has no history of serious illness except for an episode of infectious mononucleosis 4 weeks ago. Menses occur at regular 28-day intervals and last 5 days with moderate flow. Her last menstrual period was 3 weeks ago. Her mother has Hashimoto's thyroiditis. Vital signs are within normal limits. Examination shows pale conjunctivae, inflammation of the corners of the mouth, and brittle nails. The remainder of the examination shows no abnormalities. Laboratory studies show:
Hemoglobin 10.3 g/dL
Mean corpuscular volume 74 μm3
Platelet count 280,000/mm3
Leukocyte count 6,000/mm3
Which of the following is the most appropriate initial step in management?""",A,A,True,12994.1,"A) Iron studies

Justification: The symptoms described, such as fatigue, pale conjunctivae, inflammation of the corners of the mouth, and brittle nails, are consistent with iron deficiency anemia. The laboratory results, including a low mean corpuscular volume (MCV), further support this diagnosis. Iron studies are the most appropriate initial step in management to confirm the diagnosis and assess the severity of the anemia."
"A 23-year-old college student presents with his parents for a follow-up appointment. He was recently diagnosed with schizophrenia and was started on risperidone approx. 2 months ago. He reports a significant improvement since the start of treatment. His parents report that their son’s symptoms of delusions, hallucinations, and paranoid behavior have been ameliorated. On physical examination, the patient seems uncomfortable. He frequently fidgets and repeatedly crosses and uncrosses his legs. When asked if something is troubling him, he gets up and starts pacing. He says, “It’s always like this. I cannot sit still. It is frustrating.” What is the most likely diagnosis?",A,A,True,7548.0,"A) Akathisia: The patient's symptoms of restlessness, fidgeting, and inability to sit still are consistent with akathisia, a known side effect of antipsychotic medications like risperidone."
"A 24-year-old man presents to the office, complaining of a rash and “not feeling well.” The patient reports fatigue, a headache, and a possible fever. He says he has felt this way since a camping trip with his family in North Carolina, but he denies any contact with sick individuals. On examination, his vital signs include: temperature 38.5°C (101.3°F), blood pressure 100/60 mm Hg, heart rate 82 beats per minute, respiratory rate 14 breaths per minute, and O2 saturation 99% on room air. The patient appears unwell. He has a maculopapular rash on his upper and lower extremities, including the palms of his hands and soles of his feet. He says he started feeling sick a few days before he got the rash, which prompted him to come into the office. The patient denies itching but admits to some nausea and vomiting. He also admits to unprotected sex with a single female partner for the past three years. What is the most likely causative agent of this patient’s presentation?
 ",B,A,False,13850.0,"Based on the provided symptoms and information, it is most likely that this patient's presentation is caused by a viral infection. However, without further testing, it is impossible to definitively identify the specific virus. Therefore, option D, ""A positive-sense, single-stranded RNA virus that is non-enveloped,"" is a possibility, but it is not the most likely answer.

The most likely causative agent of this patient's presentation is a sex"
A 32-year-old woman comes to the physician because of a 3-month history of recurrent headaches and nausea. The headaches occur a few times a month and alternately affect the right or left side. The headaches are exacerbated by loud sounds or bright light. She is in graduate school and has been under a lot of stress recently. She does not smoke or drink alcohol but does drink 2–3 cups of coffee daily. Her only medication is an oral contraceptive. Physical examination shows no abnormalities; visual acuity is 20/20. Which of the following is the most likely diagnosis?,A,A,True,8607.9,"A) Migraine headache: The patient's symptoms of recurrent headaches, nausea, exacerbation by loud sounds or bright light, and improvement with rest in a quiet, dark room are consistent with migraine headaches."
"A 24-year-old woman, G1P0, presents to her OB/GYN for her annual examination with complaints of painful cramps, abdominal pressure, and bloating with her cycle. She reports that she has not menstruated since her missed abortion requiring dilatation and curettage (D&C) seven months ago. She is sexually active with her husband and is not using any form of contraception. Her BMI is 29. At the clinic, her vitals are as follows: temperature, 98.9°F; pulse, 80/min; and blood pressure, 120/70 mm Hg. The physical examination is unremarkable. Thyroid-stimulating hormone, follicle-stimulating hormone, and prolactin concentrations are all within normal limits. The patient tests negative for qualitative serum beta‐hCG. A progestin challenge test reveals no withdrawal bleeding. What is the most likely diagnosis?",C,D,False,13398.9,"Based on the given information, the most likely diagnosis is D) Hypothalamic hypoestrogenism. The patient's symptoms of painful cramps, abdominal pressure, and bloating, along with the absence of menstruation since a missed abortion, suggest anovulation. The normal results of the thyroid-stimulating hormone, follicle-stimulating hormone, and prolactin concentrations, as well as the negative beta-"
"A 13-year-old boy is brought to the emergency room by his mother for a generalized tonic-clonic seizure that occurred while attending a laser light show. His mother says that he has been otherwise healthy but “he often daydreams”. Over the past several months, he has reported recurrent episodes of jerky movements of his fingers and arms. These episodes usually occurred shortly after waking up in the morning. He has not lost consciousness during these episodes. Which of the following is the most appropriate treatment for this patient's condition?",C,C,True,8322.7,"C) Valproate is the most appropriate treatment for this patient's condition as it is effective in treating generalized tonic-clonic seizures and the described symptoms of recurrent jerky movements, which are consistent with absence seizures, are often treated with Valproate."
"A 65-year-old man is brought to the emergency department because of a 1-day history of fever and disorientation. His wife reports that he had abdominal pain and diarrhea the previous day. He drinks 60 oz of alcohol weekly. His pulse is 110/min and blood pressure is 96/58 mm Hg. Examination shows jaundice, palmar erythema, spider nevi on his chest, dilated veins on the anterior abdominal wall, and 2+ edema of the lower extremities. The abdomen is soft and diffusely tender; there is shifting dullness to percussion. His albumin is 1.4 g/dL, bilirubin is 5 mg/dL, and prothrombin time is 31 seconds (INR = 3.3). Hepatitis serology is negative. A CT scan of the abdomen is shown. Which of the following processes is the most likely explanation for these findings?",C,A,False,13785.6,"Based on the given symptoms and lab results, the most likely explanation for these findings is alcoholic hepatitis (A). The patient's jaundice, palmar erythema, spider nevi, edema, and low albumin level are all signs of liver damage due to alcohol consumption. The prolonged prothrombin time (INR) indicates liver dysfunction. Alcoholic hepatitis is characterized by inflammation and necrosis of"
"A 67-year-old woman comes to the physician for chest tightness, shortness of breath, and lightheadedness. She has experienced these symptoms during the past 2 weeks while climbing stairs but feels better when she sits down. She had a cold 2 weeks ago but has otherwise been well. She appears short of breath. Her respirations are 21/min and blood pressure is 131/85 mmHg. On cardiovascular examination, a late systolic ejection murmur is heard best in the third right intercostal space. The lungs are clear to auscultation. Which of the following mechanisms is the most likely cause of this patient's current condition?",D,D,True,13522.9,"D) Increased left ventricular oxygen demand: The symptoms of chest tightness, shortness of breath, and lightheadedness, which worsen with physical activity and improve with rest, are consistent with angina pectoris, which is caused by an increase in myocardial oxygen demand. The late systolic ejection murmur is a common finding in patients with hypertension or aortic stenosis, neither of which are the primary cause of her symptoms."
"A 59-year-old man is evaluated for progressive joint pain. There is swelling and tenderness over the first, second, and third metacarpophalangeal joints of both hands. His hand radiograph shows beak-like osteophytes on his 2nd and 3rd metacarpophalangeal joints, subchondral cysts, and osteopenia. He has had diabetes mellitus for 2 years which is not well controlled with medications. Lab studies show a transferrin saturation of 88% and serum ferritin of 1,200 ng/mL. This patient is at risk of which of the following complications?",A,A,True,12551.4,"A) Hypogonadism

Justification: The patient's high ferritin level and increased transferrin saturation suggest he has elevated iron stores, which can lead to hypogonadism in men. This is due to the inhibition of gonadotropin-releasing hormone (GnRH) and luteinizing hormone (LH) secretion by high levels of iron in the hypothalamus"
"A 64-hour-old baby girl is being evaluated for discharge. She was born by forceps-assisted vaginal delivery at 39 weeks gestation. The mother has no chronic medical conditions and attended all her prenatal visits. The mother’s blood type is A+. On day 1, the patient was noted to have a scalp laceration. Breastfeeding was difficult at first but quickly improved upon nurse assistance. The patient has had adequate wet diapers since birth. Upon physical examination, the resident notes the infant has scleral icterus and jaundiced skin. The scalp laceration noted on day 1 is intact without fluctuance or surrounding erythema. When the infant is slightly lifted from the bed and released, she spread out her arms, pulls them in, and exhibits a strong cry. Labs are drawn as shown below:

Blood type: AB-
Total bilirubin 8.7 mg/dL
Direct bilirubin 0.5 mg/dL

Six hours later, repeat total bilirubin is 8.3 mg/dL. Which of the following is the next best step in the management of the baby’s condition?",C,C,True,11614.1,"C) Observation: The infant's age, mild degree of jaundice, intact scalp laceration, and absence of other risk factors suggest that she has physiological jaundice, which typically resolves within the first 10-14 days of life. Close observation with regular monitoring of bilirubin levels is recommended."
"A 4-year-old girl is brought by her mother to the pediatrician for neck drainage. The mother reports that the child has always had a small pinpoint opening on the front of her neck, though the opening has never been symptomatic. The child developed a minor cold approximately 10 days ago which resolved after a week. However, over the past 2 days, the mother has noticed clear thick drainage from the opening on the child’s neck. The child is otherwise healthy. She had an uncomplicated birth and is currently in the 45th and 40th percentiles for height and weight, respectively. On examination, there is a small opening along the skin at the anterior border of the right sternocleidomastoid at the junction of the middle and lower thirds of the neck. There is some slight clear thick discharge from the opening. Palpation around the opening elicits a cough from the child. This patient’s condition is caused by tissue that also forms which of the following?",D,A,False,12188.4,"A. The described condition is likely a lymphocele, which is a collection of lymph fluid. The small opening is a result of a lymphatic duct malformation. This is not related to the Eustachian tube (A), parathyroid glands (B or C), or tonsillar lining (D)."
"A 40-year-old man comes to the physician for the evaluation of episodic headaches for 5 months. The headaches involve both temples and are 4/10 in intensity. The patient has been taking acetaminophen, but the headaches did not subside. He has also had visual disturbances, including double vision. He has no nausea, temperature intolerance, or weight changes. The patient does not smoke. He drinks 2–3 beers on weekends. He appears pale. His temperature is 37°C (98.6°F), pulse is 75/min, and blood pressure 125/80 mm Hg. Ophthalmologic examination shows impaired peripheral vision bilaterally. An MRI scan of the head with contrast shows a 16 × 11 × 9 mm intrasellar mass. Further evaluation is most likely to show which of the following findings?",C,C,True,12509.6,"C) Erectile dysfunction

Justification: The patient's symptoms of headaches, double vision, and impaired peripheral vision, along with the MRI findings of an intrasellar mass, are consistent with a pituitary tumor. Erectile dysfunction is a common symptom of pituitary tumors due to compression of the hypothalamus and pituitary gland, which can affect the production and secretion of sex hormones"
"A 69-year-old man is brought to clinic by his daughter for poor memory. She states that over the past two years his memory has been slowly declining though he has been able to take care of himself, pay his own rent, and manage his finances. However, two months ago she noticed a sharp decline in his cognitive functioning as well as his gait. Then one month ago, she noticed a similar decline in his functioning again that came on suddenly. The patient has a past medical history of diabetes mellitus type II, hypertension, obesity, and dyslipidemia. Current medications include hydrochlorothiazide, lisinopril, metformin, and glipizide. His blood pressure is 165/95 mmHg, pulse is 82/minute, he is afebrile, and oxygen saturation is 98% on room air. Cardiac exam reveals a crescendo-decrescendo murmur heard in the left upper sternal border that radiates to the carotids. Abdominal exam is benign, and neurologic exam reveals an unsteady gait. Which of the following findings is associated with the most likely diagnosis?",C,D,False,14598.1,"Based on the provided information, the most likely diagnosis is D. Lewy bodies are associated with Parkinson's disease and dementia with Lewy bodies, which can present with cognitive decline, gait difficulties, and syncope. The crescendo-decrescendo murmur heard in the left upper sternal border could be a sign of subclinical aortic stenosis, but it is not a specific finding for Lewy body diseases. However, it is important"
A 60-year-old male presents with palpitations. He reports drinking many glasses of wine over several hours at a family wedding the previous evening. An EKG reveals absent P waves and irregularly irregular rhythm. He does not take any medications. Which is most likely responsible for the patient’s symptoms?,A,A,True,6836.9,"A) Atrial fibrillation: The patient's symptoms and EKG findings are consistent with atrial fibrillation, which is often triggered by alcohol consumption."
An investigator is studying the effects of an antihypertensive drug during pregnancy. Follow-up studies show that the drug can adversely affect differentiation of the ureteric bud into its direct derivatives in fetuses exposed during the first trimester. Which of the following structures is most likely to develop incorrectly in the affected fetus?,B,A,False,8431.7,"A. The ureteric bud is responsible for the development of the nephrons, including the distal convoluted tubule. Exposure to the antihypertensive drug during the first trimester can disrupt its differentiation, leading to issues in the development of the distal convoluted tubule."
"A 27-year-old G2P2002 is recovering in the hospital on postpartum day 3 after a low transverse C-section. During morning rounds, she reports a “pus-like” discharge and shaking chills overnight. She also endorses increased uterine cramping compared to the day before, but her postpartum course has otherwise been uneventful with a well-healing incision and normal vaginal bleeding. The patient’s prenatal care was complicated by HIV with a recent viral load of 400 copies/mL, type I diabetes well controlled on insulin, and a history of herpes simplex virus encephalitis in her first child. She did not have any genital lesions during the most recent pregnancy. Four days ago, she presented to the obstetric triage unit after spontaneous rupture of membranes and onset of labor. She made slow cervical change and reached full dilation after 16 hours, but there was limited fetal descent. Cephalopelvic disproportion was felt to be the reason for arrest of descent, so prophylactic ampillicin was administered and C-section was performed. A vaginal hand was required to dislodge the fetus’s head from the pelvis, and a healthy baby boy was delivered. On postpartum day 3, her temperature is 101.5°F (38.6°C), blood pressure is 119/82 mmHg, pulse is 100/min, and respirations are 14/min. Her incision looks clean and dry, there is mild suprapubic tenderness, and a foul yellow discharge tinged with blood is seen on her pad. Which of the following is the most significant risk factor for this patient’s presentation?",B,A,False,13450.7,"A) Prolonged rupture of membranes: The patient's symptoms of fever, shaking chills, and foul discharge are consistent with an infection, and the presence of a foul yellow discharge suggests an intrauterine infection. The prolonged rupture of membranes increases the risk of such infections due to the exposure of the fetus and maternal tissues to the external environment."
"An investigator is developing a new vaccine. After injecting the agent, the immune response is recorded by measuring vaccine-specific antibodies at subsequent timed intervals. To induce the maximum immunogenic response, this vaccine should have which of the following properties?",D,A,False,6138.1,"A: Foreign intact polysaccharide bound to protein. This combination can effectively stimulate both the humoral and cellular immune responses, leading to a stronger and more durable immune response."
"A 12-year-old girl is brought to the physician by her mother 2 hours after cutting her hand while playing in the yard. Examination of the right hand shows a 2-cm laceration on the thenar region of the palm with some surrounding tenderness and erythema. The right palm appears mildly swollen in comparison to the left. In response to this patient's injury, the endothelial cells lining the blood vessels of the affected area express increased numbers of cellular adhesion molecules. Which of the following mediators is most likely directly responsible for the described change?",B,C,False,8633.4,C: Interleukin-6 is most likely directly responsible for the described change as it is a pro-inflammatory cytokine that plays a key role in the acute phase response and increases the expression of cellular adhesion molecules on endothelial cells.
"A 48-year-old woman presents to her primary care physician for a wellness visit. She states she is generally healthy and currently has no complaints. She drinks 1 alcoholic beverage daily and is currently sexually active. Her last menstrual period was 1 week ago and it is regular. She smokes 1 pack of cigarettes per day and would like to quit. She describes her mood as being a bit down in the winter months but otherwise feels well. Her family history is notable for diabetes in all of her uncles and colon cancer in her mother and father at age 72 and 81, respectively. She has been trying to lose weight and requests help with this as well. Her diet consists of mostly packaged foods. His temperature is 98.0°F (36.7°C), blood pressure is 122/82 mmHg, pulse is 80/min, respirations are 12/min, and oxygen saturation is 98% on room air. Her BMI is 23 kg/m^2. Physical exam reveals a healthy woman with no abnormal findings. Which of the following is the most appropriate initial intervention for this patient?",C,D,False,11695.9,"D) Weight loss, exercise, and nutrition consultation. The patient's family history of colon cancer and her current BMI of 23 kg/m² indicate an increased risk for colon cancer. A weight loss, exercise, and nutrition consultation would be the most appropriate initial intervention to help her modify her lifestyle and lower her risk for colon cancer."
"A 9-year-old boy is brought to the physician because of short stature. He has always had short stature around the 35th percentile on the growth curve. Over the past year, he has dropped further on the curve, despite maintaining the same diet. He has a history of low birth weight. The vital signs include: respiration rate 18/min, pulse 85/min, and blood pressure 110/65 mm Hg. His conjunctiva and nail beds are pale. Several hyperpigmented and hypopigmented patches are seen on the back. Chest inspection reveals pectus carinatum and prominent knobs of bone at most costochondral junctions. The thumbs are short, and he has bow legs. There are also petechiae on the lower limbs. The remainder of the physical exam shows no abnormalities. The laboratory results are as follows:
Hemoglobin 8.2 g/dL
Mean corpuscular volume 105 μm3
Platelet count 35,000/mm3
Serum
Na+ 131 mEq/L
K+ 2.8 mEq/L
Cl- 105 mEq/L
Phosphorus (inorganic) 2.5 mg/dL (3.0–4.5 mg/dL)
Arterial blood gas analysis on room air:
pH 7.30
PCO2+ 33 mm Hg
HCO3− 17 mEq/L
Urine
pH 5.0
Glucose 2+
Ketones Negative
Which of the following is the most likely diagnosis?",B,A,False,14316.4,"The patient's short stature, pectus carinatum, prominent costochondral junctions, bow legs, pale conjunctiva and nail beds, hypopigmented and hyperpigmented patches, petechiae, low phosphorus level, and metabolic acidosis with a urine pH of 5.0 are consistent with rickets. Therefore, the most likely diagnosis is D) Rickets."
"A 55-year-old man presents to the emergency department complaining of mild vision changes, dizziness, and severe pain in the chest for the past hour. He has also been experiencing nausea since this morning and has already vomited twice. Past medical history includes poorly controlled type 2 diabetes and end-stage renal disease requiring dialysis. His blood pressure is 210/100 mm Hg, pulse is 110/min, and respirations are 18/min. Ophthalmic examination of his eyes show papilledema and flame-shaped hemorrhages and he is diagnosed with hypertensive emergency. Treatment involves rapidly lowering his blood pressure, and he is started on intravenous sodium nitroprusside while emergent dialysis is arranged. Which of the following cardiac pressure-volume loops closely represents the action of the drug he has been administered, where blue represents before administration and purple represent after administration?",B,A,False,8846.6,"A) Diagram A: Sodium nitroprusside is a vasodilator that decreases afterload, resulting in a decrease in systolic pressure and an increase in stroke volume, leading to a shift to the left in the pressure-volume loop."
"A 58-year-old man comes to the physician because of burning pain in his neck and arms for a year. He has also had paresthesias in his hands during this period. He has had increasing weakness in both hands during the past 3 months. He has type 2 diabetes mellitus, hypercholesterolemia, and hypertension. He was involved in a motor vehicle collision 3 years ago. Current medications include metformin, sitagliptin, enalapril, atorvastatin, and aspirin. He has had 7 sexual partners in his lifetime; he uses condoms inconsistently. He is oriented to time, place, and person. Vital signs are within normal limits. The pupils are equal and reactive to light. Examination of the upper extremities shows decreased muscle strength, absent reflexes, and decreased hand grip with fasciculations bilaterally. Sensation to temperature and pain is absent over the chest and bilateral upper arms. Vibration and joint position sensations are present in the upper limbs. Cranial nerve examination shows no focal findings. Examination of the lower extremities show no abnormalities. Which of the following is the most likely diagnosis?",D,A,False,12004.7,"A) Tabes dorsalis: The patient's symptoms of burning pain, paresthesias, and weakness in the hands, along with decreased reflexes, absent sensation to temperature and pain in the chest and arms, and fasciculations, are consistent with Tabes dorsalis, a complication of tertiary syphilis."
"A 17-year-old white male is brought to the emergency department after being struck by a car. He complains of pain in his right leg and left wrist, and slowly recounts how he was hit by a car while being chased by a lion. In between sentences of the story, he repeatedly complains of dry mouth and severe hunger and requests something to eat and drink. His mother arrives and is very concerned about this behavior, noting that he has been withdrawn lately and doing very poorly in school the past several months. Notable findings on physical exam include conjunctival injection bilaterally and a pulse of 107. What drug is this patient most likely currently abusing?",D,A,False,12439.9,"Based on the patient's symptoms of dry mouth, severe hunger, and hallucinations (seeing a lion), it is most likely that this patient is experiencing symptoms of insulin shock due to insulin abuse. Therefore, the answer is:

A) Insulin.

Justification: Insulin abuse can lead to hypoglycemia, which can cause symptoms such as dry mouth, severe hunger, and hallucinations. The patient's conjunctival injection"
"A 45-year-old man comes to the physician because of fatigue and joint pain for 8 months. He has pain in both knees, both elbows, and diffuse muscle pain. He does not have dyspnea. He also had several episodes of a nonpruritic rash on his lower extremities. Eight years ago, the patient was diagnosed with hepatitis C. His temperature is 37.9°C (100.2°F), pulse is 90/min, and blood pressure is 140/90 mm Hg. Examination of the lower extremities shows raised purple papules that do not blanch when pressure is applied. Cardiopulmonary examination shows no abnormalities. Laboratory studies show:
Hemoglobin 13.9 g/dL
Leukocyte count 8,500/mm3
Platelets 160,000/mm3
Serum
Creatinine 1.1 mg/dL
ALT 123 U/L
AST 113 U/L
Further evaluation of this patient is most likely to show which of the following findings?""",D,A,False,14697.8,"A) Elevated perinuclear anti-neutrophil cytoplasmic antibodies (pANCA):

The patient's history of hepatitis C and current symptoms of fatigue, joint pain, and a nonpruritic rash are consistent with a systemic inflammatory condition, such as vasculitis. The presence of raised purple papules that do not blanch when pressure is applied is also suggestive of vascul"
"A 33-year-old man is brought to the emergency department 20 minutes after losing control over his bicycle and colliding with a parked car. The handlebar of the bicycle hit his lower abdomen. On arrival, he is alert and oriented. His pulse is 90/min, respirations are 17/min and blood pressure is 110/70 mm Hg. Pulse oximetry on room air shows an oxygen saturation of 97%. The pupils are equal and reactive to light. There are multiple bruises over his chest and lower extremities. The lungs are clear to auscultation. Cardiac examination shows no abnormalities. The abdomen is soft and nontender. There is no pelvic instability. Rectal examination is unremarkable. A complete blood count, prothrombin time, and serum concentrations of glucose, creatinine, and electrolytes are within the reference range. Urine dipstick is mildly positive for blood. Microscopic examination of the urine shows 20 RBCs/hpf. Which of the following is the most appropriate next step in management?",D,D,True,14232.5,"Based on the information provided, the most appropriate next step in management would be D) Observation and follow-up. The patient's vital signs are stable, there are no signs of peritonitis or hemodynamic instability, and the urine dipstick shows only mild hematuria. Suprapubic catheterization is typically used for urinary retention or when there is a concern for urine output, which does not appear to be the case here."
"A 6-year-old girl is brought to the physician because of a 4-day history of irritation and redness in both eyes. Her symptoms initially started in the left eye and progressed to involve both eyes within 24 hours. She presents with profuse tearing and reports that her eyes are sticky and difficult to open in the morning. She was diagnosed with asthma 2 years ago and has been admitted to the hospital for acute exacerbations 3 times since then. Current medications include inhaled beclomethasone, inhaled albuterol, and montelukast. Her temperature is 38.2 °C (100.8°F). Physical examination reveals a tender left preauricular lymph node. There is chemosis and diffuse erythema of the bulbar conjunctiva bilaterally. Slit lamp examination reveals a follicular reaction in both palpebral conjunctivae and diffuse, fine epithelial keratitis of both corneas. Corneal sensation is normal. Which of the following is the most appropriate next step in management?",A,A,True,13343.2,"A) Supportive therapy: The symptoms described are consistent with viral conjunctivitis, which typically resolves on its own within 1-2 weeks. Supportive therapy, such as cool compresses and artificial tears, can help alleviate symptoms and prevent secondary bacterial infection. The presence of chemosis, diffuse erythema, and follicular reaction in both eyes, along with a tender preauricular lymph node, are indicative of viral"
A 38-year-old man comes to the physician because of a 2-year-history of cough and progressively worsening breathlessness. He has smoked 1 pack of cigarettes daily for the past 10 years. Physical examination shows contraction of the anterior scalene and sternocleidomastoid muscles during inspiration. An x-ray of the chest shows flattening of the diaphragm and increased radiolucency in the lower lung fields. Further analysis shows increased activity of an isoform of elastase that is normally inhibited by alpha-1-antitrypsin. The cells that produce this isoform of elastase were most likely stimulated to enter the site of inflammation by which of the following substances?,C,A,False,12527.9,"Based on the provided information, the answer is A) Lactoferrin. The increased activity of elastase in this case is likely due to a deficiency in alpha-1-antitrypsin, leading to uninhibited elastase activity. Lactoferrin, an iron-binding protein, can stimulate the release of elastase from neutrophils, contributing to the inflammatory response and tissue damage observed in this patient."
"A 29-year-old woman, gravida 2, para 1, at 10 weeks' gestation comes to the physician for a prenatal visit. Over the past two weeks, she has felt nauseous in the morning and has had vulvar pruritus and dysuria that started 5 days ago. Her first child was delivered by lower segment transverse cesarean section because of macrosomia from gestational diabetes. Her gestational diabetes resolved after the child was born. She appears well. Ultrasound confirms fetal heart tones and an intrauterine pregnancy. Speculum exam shows a whitish chunky discharge. Her vaginal pH is 4.2. A wet mount is performed and microscopic examination is shown. Which of the following is the most appropriate treatment?",D,A,False,8550.3,"A) Oral metronidazole: The symptoms of vulvar pruritus, dysuria, and a vaginal pH of 4.2 suggest a bacterial vaginosis infection, which is typically treated with oral metronidazole."
"A physician at an internal medicine ward notices that several of his patients have hyponatremia without any associated symptoms. Severe hyponatremia, often defined as < 120 mEq/L, is associated with altered mental status, coma, and seizures, and warrants treatment with hypertonic saline. Because some patients are chronically hyponatremic, with serum levels < 120 mEq/L, but remain asymptomatic, the physician is considering decreasing the cutoff for severe hyponatremia to < 115 mEq/L. Changing the cutoff to < 115 mEq/L would affect the validity of serum sodium in predicting severe hyponatremia requiring hypertonic saline in which of the following ways?",A,A,True,11906.5,"A) Decreased specificity and increased negative predictive value: Lowering the cutoff for severe hyponatremia would result in more false negatives (asymptomatic patients with hyponatremia who do not require treatment) and fewer false positives (symptomatic patients who do require treatment), leading to a decrease in specificity and an increase in negative predictive value."
"A 22-year-old primigravida is admitted to the obstetrics ward with leg swelling at 35 weeks gestation. She denies any other symptoms. Her pregnancy has been uneventful and she was compliant with the recommended prenatal care. Her vital signs were as follows: blood pressure, 168/95 mm Hg; heart rate, 86/min; respiratory rate, 16/min; and temperature, 36.7℃ (98℉). The fetal heart rate was 141/min. The physical examination was significant for 2+ pitting edema of the lower extremity. A dipstick test shows 1+ proteinuria. On reassessment 15 minutes later without administration of an antihypertensive, her blood pressure was 141/88 mm Hg, and the fetal heart rate was 147/min. A decision was made to observe the patient and continue the work-up without initiating antihypertensive therapy. Which of the following clinical features would make the suspected diagnosis into a more severe form?",B,A,False,9819.1,"A) 24-hour urinary protein of 5 g/L: A higher level of proteinuria indicates more severe kidney damage and increased risk for complications such as preterm labor, fetal growth restriction, and preeclampsia."
